titulo,subtitulo,autor,data,secao,texto,url
PF continua a investigar esfaqueador de Bolsonaro,Nao possui,Nao possui,05/04/2019 08:00:43,Brasil,"<p>A <strong>Crusoé</strong> acompanha de perto o inquérito da PF sobre Adélio Bispo, o homem que tentou assassinar Jair Bolsonaro...</p>",https://www.oantagonista.com/brasil/pf-continua-investigar-esfaqueador-de-bolsonaro/
Bolsonaro receberá lideranças do PR (sem Valdemar),Nao possui,Nao possui,05/04/2019 08:00:11,Brasil,"<p>Na próxima terça-feira, será a vez de Jair Bolsonaro receber dirigentes e lideranças do PR, que tem 38 deputados e 2 senadores.<br><br>A comitiva do partido será formada pelo ex-ministro Alfredo Nascimento, pelos senadores Jorginho Mello e Wellington Fagundes...</p>",https://www.oantagonista.com/brasil/bolsonaro-recebera-liderancas-pr-sem-valdemar/
Ana Paula e o politicamente insano,Nao possui,Nao possui,05/04/2019 07:47:57,Sociedade,"<p>Ana Paula Henkel escreveu para a <strong>Crusoé</strong> uma coluna imperdível sobre Tiffany...<br><br><img class=""alignnone size-medium wp-image-182042"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-05-alle-12.45.10-274x353.png"" alt="""" width=""274"" height=""353""></p>",https://www.oantagonista.com/sociedade/ana-paula-e-o-politicamente-insano/
Bolsonaro é novo,Nao possui,Nao possui,05/04/2019 07:31:17,Brasil,"<p>A pesquisa da XP tem um dado positivo para Jair Bolsonaro: 62% dos entrevistados responderam que ele representa a nova política...<br><br><img class=""alignnone size-medium wp-image-182038"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-05-alle-12.25.10-582x353.png"" alt="""" width=""582"" height=""353""></p>",https://www.oantagonista.com/brasil/bolsonaro-e-novo-2/
A armadilha de Jaques Wagner para o pacote anticrime,Nao possui,Nao possui,05/04/2019 07:30:28,Brasil,"<p>Uma emenda apresentada por Jaques Wagner (PT-BA) no pacote anticrime poderá, se aprovada, diminuir de 12 para 5 anos a pena máxima do crime de corrupção, caso a propina seja paga como doação não declarada de campanha...</p>",https://www.oantagonista.com/brasil/armadilha-de-jaques-wagner-para-o-pacote-anticrime/
Bolsonaro perde mais 4 pontos,Nao possui,Nao possui,05/04/2019 07:20:55,Brasil,"<p>Jair Bolsonaro, segundo a pesquisa da XP, está caindo mais lentamente.<br><br>Ele é considerado bom ou ótimo por 35% do eleitorado (eram 37% no mês passado) e ruim ou péssimo por 26% (eram 24%).<br><br><img class=""alignnone size-medium wp-image-182034"" src=""https://cdn.oantagonista.net/uploads/2019/04/Schermata-2019-04-05-alle-12.16.00-616x353.png"" alt="""" width=""616"" height=""353""></p>",https://www.oantagonista.com/brasil/bolsonaro-perde-mais-4-pontos/
A caravana esvaziada,Nao possui,Nao possui,05/04/2019 07:05:52,Brasil,<p>O coordenador da caravana “Lula Livre com Fernando Haddad” já se prepara para o fracasso...</p>,https://www.oantagonista.com/brasil/a-caravana-passa-3/
Moraes quer saber destino de todo o dinheiro pago em condenações,Nao possui,Nao possui,05/04/2019 07:00:16,Brasil,<p>Alexandre de Moraes requisitou a todos os tribunais do país informações sobre o destino do dinheiro pago por condenados em multas e ressarcimentos por desvios e prejuízos aos cofres públicos...</p>,https://www.oantagonista.com/brasil/moraes-quer-saber-destino-de-todo-o-dinheiro-pago-em-condenacoes/
Cem dias de pesquisas,Nao possui,Nao possui,05/04/2019 06:54:45,Brasil,<p>Os cem dias de Jair Bolsonaro estão sendo comemorados com uma série de pesquisas...</p>,https://www.oantagonista.com/brasil/cem-dias-de-pesquisas/
PF no rastro do ministro do Turismo,Nao possui,Nao possui,05/04/2019 06:38:06,Brasil,"<p>O ministro do Turismo ainda não foi demitido, provocando um desgaste desnecessário ao governo...</p>",https://www.oantagonista.com/brasil/pf-no-rastro-ministro-turismo/
Gleisi: “Contávamos que Lula seria solto agora”,Nao possui,Nao possui,05/04/2019 06:09:03,Brasil,"<p>Gleisi Hoffmann contava com a soltura de Lula na semana que vem, com o julgamento do STF...</p>",https://www.oantagonista.com/brasil/gleisi-contavamos-que-lula-seria-solto-agora/
"Moro 2022, 2026…",Nao possui,Nao possui,05/04/2019 06:05:14,Brasil,"<p>Sergio Moro, em menos de 24 horas, conseguiu 381 mil seguidores no Twitter.<br><br>A meta imediata é aprovar o pacote anticrime. Mas a carreira dele vai longe.</p>",https://www.oantagonista.com/brasil/moro-2022-2026/
Brexit adiado,Nao possui,Nao possui,05/04/2019 05:42:05,Economia,<p>A União Européia ofereceu o adiamento do Brexit por um ano.<br><br>Theresa May pediu prazo até 30 de junho.</p>,https://www.oantagonista.com/economia/brexit-adiado-2/
O que falta a Temer,Nao possui,Nao possui,04/04/2019 23:12:24,Brasil,"<p>Em entrevista à Bandeirantes, Michel Temer jurou inocência de todas as acusações que lhe são feitas...</p>",https://www.oantagonista.com/brasil/o-que-falta-temer/
Doleiro foragido muda o rosto,Nao possui,Nao possui,04/04/2019 21:30:41,Brasil,"<p>Foragido desde maio passado, Dario Messer, o doleiro dos doleiros, ""fez uma transformação total de sua face"" e ""está irreconhecível""...</p>",https://www.oantagonista.com/brasil/doleiro-foragido-muda-o-rosto/
Bolsonaro diz que 13º do Bolsa Família será pago no final deste ano,Nao possui,Nao possui,04/04/2019 21:26:26,Brasil,<p>Jair Bolsonaro anunciou a implementação neste ano de uma das promessas de campanha: o 13º do Bolsa Família...</p>,https://www.oantagonista.com/brasil/bolsonaro-diz-que-13o-bolsa-familia-sera-pago-no-final-deste-ano/
Bolsonaro diz que 13º do Bolsa Família será pago no final deste ano,Nao possui,Nao possui,04/04/2019 21:26:26,Brasil,<p>Jair Bolsonaro anunciou a implementação neste ano de uma das promessas de campanha: o 13º do Bolsa Família...</p>,https://www.oantagonista.com/brasil/bolsonaro-diz-que-13o-bolsa-familia-sera-pago-no-final-deste-ano/
"De cada 4 venezuelanos, 1 precisa de ajuda humanitária urgente",Nao possui,Nao possui,04/04/2019 21:00:58,Mundo,"<p>Um documento de 45 páginas vazado da ONU calcula que 7 milhões de venezuelanos --ou seja, uma de cada quatro pessoas no país-- precisem de ajuda humanitária urgente...</p>",https://www.oantagonista.com/mundo/de-cada-4-venezuelanos-1-precisa-de-ajuda-humanitaria-urgente/
Vice-líder critica falta de apoio do governo a Guedes,Nao possui,Nao possui,04/04/2019 20:45:10,Brasil,"<p>O vice-líder do governo na Câmara, Capitão Augusto, criticou o que chamou de falta de apoio da bancada governista a Paulo Guedes na sessão de ontem da CCJ...</p>",https://www.oantagonista.com/brasil/vice-lider-critica-falta-de-apoio-governo-guedes/
Alexandre de Moraes bate boca com PF em aeroporto,Nao possui,Nao possui,04/04/2019 20:30:31,Brasil,<p>Alexandre de Moraes teve um entrevero com a PF antes de embarcar em seu voo na terça passada no aeroporto de Brasília...</p>,https://www.oantagonista.com/brasil/alexandre-de-moraes-bate-boca-com-pf-em-aeroporto/
Flávio Bolsonaro quer criminalizar arrastão,Nao possui,Nao possui,04/04/2019 20:23:04,Brasil,"<p>O senador Flávio Bolsonaro apresentou projeto para criminalizar o arrastão, com penas de 6 a 12 anos de prisão. Caso o crime resulte em morte, a pena pode ir de 20 a 30 anos de cadeia...</p>",https://www.oantagonista.com/brasil/flavio-bolsonaro-quer-criminalizar-arrastao/
As mesmas de antes,Nao possui,Nao possui,04/04/2019 20:02:48,Brasil,"<p>Confira a <strong>ÍNTEGRA</strong> da denúncia do MPF contra 13 ex-executivos de gestoras, bancos e corretoras, além de ex-dirigentes dos fundos Petros e Postalis - indicados pelo PT e pelo MDB...</p>",https://www.oantagonista.com/brasil/mesmas-de-antes/
"Moro brinca sobre conta no Twitter: se der errado, culpa é de Bolsonaro",Nao possui,Nao possui,04/04/2019 19:59:03,Brasil,"<p>Durante a live que fez com Jair Bolsonaro no Facebook agora há pouco, Sergio Moro falou sobre a criação de seu perfil pessoal no Twitter --que, neste momento (às 19h58), já está com 276 mil seguidores...</p>",https://www.oantagonista.com/brasil/moro-brinca-sobre-conta-no-twitter-se-der-errado-culpa-e-de-bolsonaro/
Terapia do abraço,Nao possui,Nao possui,04/04/2019 19:56:55,Brasil,"<p>A Casa Civil divulgou fotos do encontro de hoje cedo entre Jair Bolsonaro e os caciques partidários (do toma lá, da cá).<br><br>O presidente garante que...</p>",https://www.oantagonista.com/brasil/terapia-do-abraco/
Hollerbach vai para casa,Nao possui,Nao possui,04/04/2019 19:51:20,Brasil,"<p>Ex-sócio de Marcos Valério e condenado com ele no mensalão, Ramon Hollerbach ganhou o direito à progressão de regime e vai passar a cumprir pena de 27 de prisão anos em casa...</p>",https://www.oantagonista.com/brasil/hollerbach-vai-para-casa/
Justiça bloqueia R$ 100 milhões da Braskem por afundamento de bairro em Maceió,Nao possui,Nao possui,04/04/2019 19:37:30,Sociedade,"<p>A Justiça de Alagoas determinou hoje o bloqueio de R$ 100 milhões da Braskem, indústria química do grupo Odebrecht...</p>",https://www.oantagonista.com/sociedade/justica-bloqueia-r-100-milhoes-da-braskem-por-afundamento-de-bairro-em-maceio/
"Bolsonaro pediu desculpas por ‘caneladas’, diz Onyx",Nao possui,Nao possui,04/04/2019 19:19:52,Brasil,"<p>Onyx Lorenzoni disse que Jair Bolsonaro se desculpou por eventuais ""caneladas"" em políticos em seus encontros com líderes partidários para discutir a reforma da Previdência...</p>",https://www.oantagonista.com/brasil/bolsonaro-pediu-desculpas-por-caneladas-diz-onyx/
Confira a íntegra do telegrama do Itamaraty à ONU em defesa do “movimento de 1964”,Nao possui,Nao possui,04/04/2019 19:11:55,Mundo,"<p><strong>O Antagonista</strong> obteve a íntegra do telegrama encaminhado pelo Itamaraty ao argentino Fabian Salvioli, relator independente para a promoção da Verdade, Justiça e Reparação da ONU...</p>",https://www.oantagonista.com/mundo/confira-integra-telegrama-itamaraty-onu-em-defesa-movimento-de-1964/
Ditadura da Venezuela prende 47 por pedirem luz e água,Nao possui,Nao possui,04/04/2019 19:00:55,Mundo,"<p>Entre 29 de março e 1º de abril, 47 pessoas foram presas pela ditadura de Nicolás Maduro por protestar contra a falta de luz e de água...</p>",https://www.oantagonista.com/mundo/ditadura-da-venezuela-prende-47-por-pedirem-luz-e-agua/
Ex-estrategista de Trump volta a atacar Mourão,Nao possui,Nao possui,04/04/2019 18:40:02,Mundo,"<p>Steve Bannon, ex-estrategista de Donald Trump, disse à Folha que é inaceitável um vice-presidente como Hamilton Mourão manter postura antagônica à de Jair Bolsonaro...</p>",https://www.oantagonista.com/mundo/ex-estrategista-de-trump-volta-atacar-mourao/
FHC: governo Bolsonaro é pior do que eu imaginava,Nao possui,Nao possui,04/04/2019 18:21:03,Brasil,"<p>Em entevista à BBC Brasil, Fernando Henrique Cardoso afirmou que a gestão de Jair Bolsonaro é pior do que ele esperava e, quase cem dias depois da posse, ainda não se viu ""nada"" do novo governo...</p>",https://www.oantagonista.com/brasil/fhc-governo-bolsonaro-e-pior-que-eu-imaginava/
Força-tarefa da Greenfield denuncia 13 por fraudes com recursos de Petros e Postalis,Nao possui,Nao possui,04/04/2019 18:11:33,Brasil,"<p>A força-tarefa da Greenfield acaba de denunciar 13 pessoas por fraudes milionárias praticadas no Fundo de Investimento em Direitos Creditórios Trendbank, que captou recursos dos fundos de pensão Petros e Postalis...</p>",https://www.oantagonista.com/brasil/forca-tarefa-da-greenfield-denuncia-13-por-fraudes-com-recursos-de-petros-e-postalis/
"Após reuniões de Bolsonaro com políticos, Bolsa sobe 1,93% e dólar recua",Nao possui,Nao possui,04/04/2019 18:09:13,Economia,"<p>A Bolsa de São Paulo fechou hoje em 96.313 pontos --alta de 1,93%--, enquanto o dólar perdeu força e recuou para R$ 3,8571...</p>",https://www.oantagonista.com/economia/apos-reunioes-de-bolsonaro-com-politicos-bolsa-sobe-193-e-dolar-recua/
Governo vai inaugurar na Paraíba centro de testes de tecnologias de dessalinização,Nao possui,Nao possui,04/04/2019 18:00:43,Brasil,"<p>Jair Bolsonaro anunciou nas redes que em breve será inaugurado o Centro de Testes de Tecnologias de Dessalinização, em Campina Grande (PB), projeto do ministro Marcos Pontes.<br><br>O CTTD vai absorver o Laboratório de Referência em Dessalinização (Labdes), da Universidade Federal de Campina Grande (UFCG)...</p>",https://www.oantagonista.com/brasil/governo-vai-inaugurar-na-paraiba-centro-de-testes-de-tecnologias-de-dessalinizacao/
Governo vai inaugurar na Paraíba centro de testes de tecnologias de dessalinização,Nao possui,Nao possui,04/04/2019 18:00:43,Brasil,"<p>Jair Bolsonaro anunciou nas redes que em breve será inaugurado o Centro de Testes de Tecnologias de Dessalinização, em Campina Grande (PB), projeto do ministro Marcos Pontes.<br><br>O CTTD vai absorver o Laboratório de Referência em Dessalinização (Labdes), da Universidade Federal de Campina Grande (UFCG)...</p>",https://www.oantagonista.com/brasil/governo-vai-inaugurar-na-paraiba-centro-de-testes-de-tecnologias-de-dessalinizacao/
Maduro despacha do bunker,Nao possui,Nao possui,04/04/2019 18:00:10,Mundo,"<p>O ditador Nicolás Maduro não despacha do Palácio Miraflores, sede do Poder Executivo da Venezuela, há pelo menos duas semanas, relata Duda Teixeira em <strong>Crusoé</strong>...</p>",https://www.oantagonista.com/mundo/maduro-despacha-bunker/
Médico cubano pede ‘socorro’ a senador,Nao possui,Nao possui,04/04/2019 17:54:14,Brasil,"<p>Um médico cubano enviou o que chamou de ""pedido de socorro"" ao senador Plínio Valério, do PSDB do Amazonas.<br><br>Ricardo Carvajal Daudinot trabalhou no Mais Médicos no interior da Bahia...</p>",https://www.oantagonista.com/brasil/medico-cubano-pede-socorro-senador/
ACM Neto diz que DEM pode fechar questão por reforma,Nao possui,Nao possui,04/04/2019 17:44:07,Brasil,"<p>ACM Neto saiu de sua reunião com Jair Bolsonaro hoje dizendo que o DEM, partido que preside, pode fechar questão em torno da reforma da Previdência...</p>",https://www.oantagonista.com/brasil/acm-neto-diz-que-dem-pode-fechar-questao-por-reforma/
"Pelo jeito, Bolsonaro ouviu (mais uma vez) os militares",Nao possui,Nao possui,04/04/2019 17:42:47,Brasil,<p>Romero Jucá saiu do Palácio do Planalto dizendo também que Jair Bolsonaro não falou em velha e nova política...</p>,https://www.oantagonista.com/brasil/pelo-jeito-bolsonaro-ouviu-mais-uma-vez-os-militares/
Jucá diz que não interessa ao MDB ser base de Bolsonaro,Nao possui,Nao possui,04/04/2019 17:41:22,Brasil,"<p>Romero Jucá, presidente do MDB, deixou o encontro com Jair Bolsonaro, no Palácio do Planalto, dizendo que a conversa foi positiva...</p>",https://www.oantagonista.com/brasil/juca-diz-que-nao-interessa-ao-mdb-ser-base-de-bolsonaro/
Bonde do Tigrão é contra chamar Guedes de ‘tchutchuca’,Nao possui,Nao possui,04/04/2019 17:28:40,Brasil,"<p>O grupo Bonde do Tigrão, que popularizou o termo ""tchutchuca"", divulgou em seu Facebook uma nota lamentando que ele tenha sido usado contra Paulo Guedes...</p>",https://www.oantagonista.com/brasil/bonde-tigrao-e-contra-chamar-guedes-de-tchutchuca/
Tchutchuco e tchutchuca,Nao possui,Nao possui,04/04/2019 17:14:37,Brasil,"<p>Gleisi Hoffmann encontrou Zeca Dirceu no cafezinho da Câmara. ""Bom dia, tchutchuco!"", disse ela.<br><br>Pelo visto, tigrão não é.</p>",https://www.oantagonista.com/brasil/tchutchuco-e-tchutchuca/
Procuradoria acusa Eike e Cabral de improbidade,Nao possui,Nao possui,04/04/2019 17:12:12,Brasil,"<p>A Procuradoria Geral do Rio de Janeiro (PGE-RJ), que representa o estado na Justiça, denunciou hoje Sérgio Cabral e Eike Batista por improbidade administrativa...</p>",https://www.oantagonista.com/brasil/procuradoria-acusa-eike-e-cabral-de-improbidade/
Laudo da PF confirma gambiarra no Museu Nacional,Nao possui,Nao possui,04/04/2019 17:08:33,Brasil,<p>A Polícia Federal apresentou hoje laudo pericial que confirma uma gambiarra elétrica como origem do incêndio que destruiu o Museu Nacional no ano passado...</p>,https://www.oantagonista.com/brasil/laudo-da-pf-confirma-gambiarra-no-museu-nacional/
Moro posta foto para provar que seu Twitter é seu,Nao possui,Nao possui,04/04/2019 16:58:23,Brasil,"<p>Sergio Moro, que está com 193 mil seguidores no Twitter no momento em que este post é redigido, acaba de postar uma foto para provar que a conta é dele mesmo...<br><br><img class=""alignnone size-full wp-image-181888"" src=""https://cdn.oantagonista.net/uploads/2019/04/Moro-Twitter.jpg"" alt="""" width=""612"" height=""756""></p>",https://www.oantagonista.com/brasil/moro-posta-foto-para-provar-que-seu-twitter-e-seu/
